df_over_f0,k_over_gamma,C_mean,C_min,C_max,C_std,stable,mode_id,mode,phase_slip_count,cluster_count
0.011999999999999997,0.01,0.9907301958546877,0.9781816205270789,0.997543370017841,0.005711889376873594,True,0,stable,0,2
0.013999999999999999,0.01,0.9873728835996949,0.9767282726387899,0.9946539114221795,0.00530030412360259,True,0,stable,0,3
0.016,0.01,0.9608674590075291,0.937156008192844,0.9759603687589832,0.01136868036313316,True,0,stable,0,4
0.018000000000000002,0.01,0.9885947091695431,0.9763138442442717,0.9960861155529276,0.0058559267934525355,True,0,stable,0,3
0.020000000000000004,0.01,0.9838919394821473,0.9678397053527545,0.9950828759892493,0.008300097878148907,True,0,stable,0,2
0.022000000000000006,0.01,0.9632622900215664,0.9414997367217703,0.9841709149845661,0.013134080300375913,True,0,stable,0,4
0.024000000000000007,0.01,0.9603676801693942,0.9422983162015738,0.9727178854816639,0.009260605683412628,True,0,stable,0,5
0.025999999999999995,0.01,0.9753656477560598,0.9533433132568772,0.9913383774416424,0.0115569871135769,True,0,stable,0,2
0.027999999999999997,0.01,0.9811182418408193,0.9676253087928467,0.9890040540492627,0.006408843362217462,True,0,stable,0,3
0.03,0.01,0.9612576606926628,0.9372446480704381,0.9842557534068022,0.014656683857680926,True,0,stable,0,4
0.032,0.01,0.9792257959115597,0.963333594093374,0.9911946898710293,0.008595083753816336,True,0,stable,0,3
0.034,0.01,0.9422718239837468,0.9238716857447684,0.9580703743146312,0.010272931530416017,True,0,stable,0,4
0.036000000000000004,0.01,0.9497488104779848,0.9364431413063039,0.9619048899627388,0.0071125865113293675,True,0,stable,0,5
0.038000000000000006,0.01,0.9361330807615601,0.9066133576559591,0.9576665308863084,0.015638582640030336,True,0,stable,0,5
0.039999999999999994,0.01,0.9194124992040986,0.883465007927577,0.9439829800758015,0.018321011192658925,True,0,stable,0,5
0.041999999999999996,0.01,0.9286597691542624,0.9033193904105676,0.946695650805287,0.012601975987742278,True,0,stable,0,5
0.044,0.01,0.9382348021198019,0.9150803151023985,0.959217429426996,0.01344510426243627,True,0,stable,0,4
0.046,0.01,0.902762343329277,0.8873384722416158,0.9096493018873822,0.0065865315913627605,True,4,inversion,0,4
0.048,0.01,0.8012747912538398,0.7670351813623191,0.8206079673528945,0.017230806551275138,True,4,inversion,0,8
0.05,0.01,0.7972878571203109,0.7692744521334935,0.8119245707138028,0.012924969627443404,True,3,cluster_split,0,5
0.052000000000000005,0.01,0.760677725785729,0.7578023069081768,0.7648218727246753,0.0019694010432786324,True,3,cluster_split,0,7
0.054000000000000006,0.01,0.7237409928636964,0.646770416548958,0.7637427809049908,0.03461437177321817,True,3,cluster_split,0,3
0.05600000000000001,0.01,0.653298401725062,0.5743423839465851,0.7076255906394507,0.03885497410486362,False,3,cluster_split,0,4
0.05800000000000001,0.01,0.6018143015002685,0.47492922325253933,0.6811766831724052,0.061881334637230695,False,3,cluster_split,0,5
0.06000000000000001,0.01,0.46070711212466847,0.24608956005687047,0.6169555212292752,0.11209424996966351,False,3,cluster_split,0,3
0.06200000000000001,0.01,0.4361941424973459,0.22365837665185473,0.6337012768855125,0.12822405700494088,False,4,inversion,0,1
0.06400000000000002,0.01,0.26734965264054805,0.0555687503724569,0.483656905256479,0.14094329297229546,False,1,decoherent,0,2
0.06599999999999999,0.01,0.2143701740604486,0.03305336071618707,0.41422179688826927,0.12611878655734313,False,1,decoherent,0,3
0.06799999999999999,0.01,0.2033539355227769,0.08939958236648043,0.35133693836822744,0.08230525537786408,False,1,decoherent,0,5
0.06999999999999999,0.01,0.20298083758614954,0.088514274762314,0.3563604187851934,0.08282325727046087,False,1,decoherent,0,3
0.072,0.01,0.18236548101338476,0.030428989422163544,0.3841463340225582,0.11268054346903274,False,1,decoherent,0,3
0.074,0.01,0.3075942054325514,0.15196439324233885,0.5358011553024731,0.13038414713410307,False,3,cluster_split,0,6
0.076,0.01,0.2803380898634597,0.03534603724221717,0.5330486910773261,0.16984089414175887,False,1,decoherent,0,4
0.078,0.01,0.40233918098241284,0.16206999376384174,0.5756352138838569,0.1301545302642449,False,3,cluster_split,0,2
0.08,0.01,0.3763421627346931,0.1454858740623385,0.5692144609531954,0.13809776350199995,False,3,cluster_split,0,5
-0.08,0.04737500000000001,0.6573372468365479,0.49855629803668705,0.8199353796869997,0.10637886128023638,False,3,cluster_split,0,7
-0.078,0.04737500000000001,0.624232308813879,0.39717004879065565,0.8269055371774954,0.13960213005489946,False,3,cluster_split,0,3
-0.076,0.04737500000000001,0.3123068150456367,0.15355894978295848,0.5239624356119426,0.12732528161372977,False,3,cluster_split,0,3
-0.074,0.04737500000000001,0.42380800998437224,0.3253208343896586,0.6243200359144125,0.09121062444712512,False,3,cluster_split,0,4
-0.07200000000000001,0.04737500000000001,0.5431975910008455,0.30251990593278827,0.7615626713329755,0.14642682606473295,False,3,cluster_split,0,6
-0.07,0.04737500000000001,0.4537374037255399,0.35175927217468006,0.6619455050914617,0.09881709645940617,False,3,cluster_split,0,6
-0.068,0.04737500000000001,0.4613669108330007,0.39490012411934766,0.570668739539006,0.05390229914465476,False,3,cluster_split,0,5
-0.066,0.04737500000000001,0.4537548897073479,0.34946361034492984,0.6220483226992426,0.09323263151783849,False,3,cluster_split,0,3
-0.064,0.04737500000000001,0.37529886295343284,0.26396098663819434,0.5528495439509541,0.0966174558508858,False,3,cluster_split,0,3
-0.062,0.04737500000000001,0.5555093890247713,0.39824517694678546,0.6975832866118823,0.09805400164590797,False,3,cluster_split,0,4
-0.06,0.04737500000000001,0.7412900485638712,0.5924111326650422,0.8483206905585717,0.0795595060633954,True,3,cluster_split,0,7
-0.058,0.04737500000000001,0.7409881104635002,0.5980926588320788,0.8473681661474567,0.0759321022511807,True,3,cluster_split,0,3
